model_id,model_label,revision,step,tokens_seen,lang,subject,layer,best_alpha,parcel,n_voxels_left,n_voxels_right,mean_pearson_left,mean_pearson_right,lateralization_index,lateralization_pvalue,mean_pearson,model_dir,n_params,n_params_b,log10_n_params,encoding,best_step,best_layer
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,Postcentral Gyrus,9,0,0.3772240738867211,,,,,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.3772240738867211,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,Superior Parietal Lobule,33,10,0.4120989828360606,0.3710395152481956,0.0410594675878649,0.0079001897706164,0.4025502694435337,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.3915692490421281,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,"Supramarginal Gyrus, anterior division",44,9,0.4107036356561547,0.3551230189985699,0.0555806166575847,1.2033117713358483e-05,0.4012654177331687,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.3829133273273623,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,"Supramarginal Gyrus, posterior division",155,145,0.432665027622197,0.4913069832387297,-0.0586419556165327,5.422334028331114e-15,0.4610086395035211,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.4619860054304633,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,Angular Gyrus,140,189,0.4435194073657851,0.4475819203818662,-0.0040625130160811,0.4819888987256616,0.4458531914388529,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.4455506638738257,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,"Lateral Occipital Cortex, superior division",212,191,0.4739518419010528,0.4531860606428092,0.0207657812582435,0.0021534617672065,0.4641099952004957,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.463568951271931,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,"Lateral Occipital Cortex, inferior division",17,11,0.3818456750776463,0.36887449283106,0.0129711822465862,0.3450522169353474,0.376749853480773,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.37536008395435316,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,Intracalcarine Cortex,0,0,,,,,,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,Frontal Medial Cortex,13,23,0.3589433805455775,0.4073898254949064,-0.0484464449493288,1.6052453198075698e-05,0.3898952759298709,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.38316660302024197,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,Juxtapositional Lobule Cortex ),7,5,0.4337932929746844,0.4623308048522129,-0.0285375118775284,0.0396511234240114,0.4456839229236546,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.44806204891344864,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,Subcallosal Cortex,0,0,,,,,,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,Paracingulate Gyrus,61,90,0.3579201839546801,0.3799602941639267,-0.0220401102092465,0.0012671364377942,0.3710566734833702,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.3689402390593034,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,"Cingulate Gyrus, anterior division",41,44,0.3590015262502366,0.4016461756152645,-0.0426446493650279,3.378458248449444e-05,0.3810764035686039,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.38032385093275056,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,"Cingulate Gyrus, posterior division",174,132,0.4495270538413135,0.4657797941118584,-0.0162527402705449,0.0010294954796734,0.456538039840372,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.4576534239765859,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,Precuneous Cortex,327,253,0.436228903927128,0.4424345406927849,-0.0062056367656568,0.242425901719145,0.4389358454818025,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.43933172230995643,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,Cuneal Cortex,3,3,0.3081298823651521,0.3156792778349227,-0.0075493954697706,0.1178439264145257,0.3119045801000373,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.3119045801000374,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,Frontal Orbital Cortex,91,40,0.4322071198269184,0.4382469170047915,-0.0060397971778731,0.5448956325838772,0.4340513327056582,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.435227018415855,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,"Parahippocampal Gyrus, anterior division",0,0,,,,,,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,"Parahippocampal Gyrus, posterior division",15,4,0.4796461997829815,0.4656338096949169,0.0140123900880645,0.5828893155203517,0.4766962229223363,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.4726400047389492,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,Lingual Gyrus,0,0,,,,,,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,"Temporal Fusiform Cortex, anterior division",0,0,,,,,,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,"Temporal Fusiform Cortex, posterior division",2,0,0.5304878343525876,,,,,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.5304878343525876,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,Temporal Occipital Fusiform Cortex,0,6,,0.3745228141147685,,,,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.3745228141147685,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,Occipital Fusiform Gyrus,6,13,0.3508553050758058,0.3280799564959795,0.0227753485798263,0.4682311631347892,0.3352721718369772,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.33946763078589265,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,Frontal Opercular Cortex,17,29,0.4056355940117526,0.4313835850967537,-0.025747991085001,0.1088779139872064,0.4218680231740359,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.4185095895542531,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,Central Opercular Cortex,38,13,0.3429076125622755,0.3287151385952433,0.0141924739670322,0.4119361398425656,0.3392899231196987,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.3358113755787594,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,Parietal Opercular Cortex,48,13,0.3772354061882443,0.3358512166350342,0.0413841895532101,0.0216197883376516,0.3684158248080519,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.35654331141163925,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,Planum Polare,31,31,0.3608672555043971,0.360244082139338,0.000623173365059,0.9538331925676036,0.3605556688218676,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.3605556688218675,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,Heschl's Gyrus (includes H1 and H2),47,42,0.3770201449488646,0.3480580412175108,0.0289621037313538,0.0022567328808019,0.3633526353228324,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.3625390930831877,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,Planum Temporale,74,65,0.3775838513760419,0.3550061117705757,0.0225777396054661,0.002180287923744,0.3670259155893131,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.3662949815733088,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,Supracalcarine Cortex,0,0,,,,,,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,Occipital Pole,0,0,,,,,,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,Frontal Pole,362,372,0.4308685046349472,0.3988308291018305,0.0320376755331167,1.1280420705042202e-14,0.4146314265718417,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.41484966686838887,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,Insular Cortex,43,50,0.3714716429598049,0.3791604338029129,-0.007688790843108,0.3062607380807463,0.3756054014776048,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.3753160383813589,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,Superior Frontal Gyrus,291,216,0.4677304669030815,0.4356040613539131,0.0321264055491684,5.486000222839347e-10,0.4540434775566903,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.45166726412849734,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,Middle Frontal Gyrus,290,263,0.4496819495152002,0.4159534432397498,0.0337285062754503,1.2476122582029384e-11,0.4336410866753385,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.432817696377475,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,"Inferior Frontal Gyrus, pars triangularis",110,79,0.4991550805261219,0.4771148241312031,0.0220402563949187,0.0049542760864753,0.4899424865832721,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.4881349523286625,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,"Inferior Frontal Gyrus, pars opercularis",91,79,0.4704671495855283,0.4423868868142096,0.0280802627713186,1.15870695302809e-05,0.4574180862976802,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.456427018199869,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,Precentral Gyrus,36,41,0.4493505327095906,0.4624088832725057,-0.0130583505629151,0.3638559306361874,0.456303680411922,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.45587970799104816,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,Temporal Pole,103,94,0.4325652824465981,0.4568608829292787,-0.0242956004826806,0.0025067594195498,0.4441581070423949,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.4447130826879384,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,"Superior Temporal Gyrus, anterior division",45,38,0.4101655396570591,0.4078643448671243,0.0023011947899347,0.8106896361053418,0.409111980596607,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.4090149422620917,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,"Superior Temporal Gyrus, posterior division",105,105,0.4483083273722663,0.4598924308217002,-0.0115841034494338,0.1059815020156326,0.4541003790969832,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.45410037909698325,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,"Middle Temporal Gyrus, anterior division",45,32,0.4351235442528383,0.4322783085258335,0.0028452357270047,0.7520590139084623,0.4339411086260311,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.4337009263893359,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,"Middle Temporal Gyrus, posterior division",62,69,0.4629309059458878,0.475959019234129,-0.0130281132882411,0.1764135227310278,0.4697930419526714,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.4694449625900084,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,"Middle Temporal Gyrus, temporooccipital part",82,95,0.4928535648534676,0.4784369616031611,0.0144166032503064,0.0769105754080241,0.4851158399451109,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.48564526322831436,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,"Inferior Temporal Gyrus, anterior division",10,14,0.4456591264580448,0.4793300427571144,-0.0336709162990695,0.0474056230508313,0.4653004942991687,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.4624945846075796,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,"Inferior Temporal Gyrus, posterior division",3,0,0.4985045301863218,,,,,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.4985045301863218,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,"Inferior Temporal Gyrus, temporooccipital part",45,6,0.4886500632076198,0.4140045574302067,0.0746455057774131,0.0085375060353473,0.4798682389985123,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.45132731031891327,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,Postcentral Gyrus,9,0,0.3940602949759787,,,,,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.3940602949759787,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,Superior Parietal Lobule,33,10,0.4378436425538373,0.3778197932961575,0.0600238492576797,0.0010209962721233,0.4238846078427489,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.4078317179249974,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,"Supramarginal Gyrus, anterior division",44,9,0.426446025880475,0.3516169963850284,0.0748290294954465,7.636104521971103e-06,0.4137392095510593,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.3890315111327517,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,"Supramarginal Gyrus, posterior division",155,145,0.4482195718118745,0.492739949461144,-0.0445203776492694,6.099014289873441e-10,0.4697377543423547,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.47047976063650926,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,Angular Gyrus,140,189,0.4553263138207234,0.4443451401440486,0.0109811736766747,0.0593980739259603,0.4490179800064634,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.449835726982386,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,"Lateral Occipital Cortex, superior division",212,191,0.4797524315355058,0.4520036245959218,0.0277488069395839,1.9052039807858185e-05,0.4666010118693506,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.46587802806571377,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,"Lateral Occipital Cortex, inferior division",17,11,0.3980667047846604,0.3845468162309586,0.0135198885537018,0.3089343892169991,0.3927553199957061,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.3913067605078095,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,Intracalcarine Cortex,0,0,,,,,,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,Frontal Medial Cortex,13,23,0.357107786325594,0.4021057912977643,-0.0449980049721702,3.2155769121002326e-05,0.3858565117244806,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.37960678881167914,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,Juxtapositional Lobule Cortex ),7,5,0.4342394971670661,0.4629534257509662,-0.0287139285839,0.042228404561324,0.4462036340770245,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.44859646145901616,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,Subcallosal Cortex,0,0,,,,,,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,Paracingulate Gyrus,61,90,0.3751230870894536,0.3742777779287282,0.0008453091607253,0.910459817528562,0.3746192604373656,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.3747004325090909,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,"Cingulate Gyrus, anterior division",41,44,0.3593633802503499,0.3968841872096303,-0.0375208069592804,0.0001748206996354,0.3787859156175069,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.3781237837299901,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,"Cingulate Gyrus, posterior division",174,132,0.4448985012923337,0.4578160087614801,-0.0129175074691463,0.0071963875972133,0.4504707594162792,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.45135725502690693,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,Precuneous Cortex,327,253,0.4307299316519286,0.4340214718642008,-0.0032915402122722,0.5045779960656018,0.4321657241927991,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.4323757017580647,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,Cuneal Cortex,3,3,0.3052925768915691,0.3101838356481401,-0.004891258756571,0.2654008268974813,0.3077382062698546,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.3077382062698546,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,Frontal Orbital Cortex,91,40,0.444599491413564,0.4431339992881302,0.0014654921254338,0.8736752408446998,0.4441520129019812,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.4438667453508471,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,"Parahippocampal Gyrus, anterior division",0,0,,,,,,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,"Parahippocampal Gyrus, posterior division",15,4,0.4765498636951401,0.4597615090168009,0.0167883546783391,0.5345391233493687,0.4730154732365424,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.4681556863559705,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,Lingual Gyrus,0,0,,,,,,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,"Temporal Fusiform Cortex, anterior division",0,0,,,,,,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,"Temporal Fusiform Cortex, posterior division",2,0,0.5274278624019857,,,,,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.5274278624019857,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,Temporal Occipital Fusiform Cortex,0,6,,0.3968867355040877,,,,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.3968867355040877,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,Occipital Fusiform Gyrus,6,13,0.3747826238447544,0.344284476129251,0.0304981477155034,0.3239307001757716,0.3539154701446732,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.3595335499870027,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,Frontal Opercular Cortex,17,29,0.4058394390542362,0.4283911020645621,-0.0225516630103259,0.1960356321653767,0.4200567918216156,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.4171152705593991,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,Central Opercular Cortex,38,13,0.3667728731140771,0.3426646246208963,0.0241082484931808,0.1908017315388689,0.3606276333020897,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.35471874886748667,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,Parietal Opercular Cortex,48,13,0.3993485051388197,0.3584721739574613,0.0408763311813584,0.0171051012156152,0.3906371558706614,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.37891033954814046,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,Planum Polare,31,31,0.3848634827011149,0.3751997361892865,0.0096637465118284,0.3581866468572992,0.3800316094452006,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.3800316094452007,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,Heschl's Gyrus (includes H1 and H2),47,42,0.4063247176286558,0.3794268277429063,0.0268978898857494,0.0059620841518167,0.3936313313904369,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.39287577268578106,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,Planum Temporale,74,65,0.399389685809761,0.3782027271294359,0.0211869586803251,0.0025772275530065,0.3894821152038536,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,0.38879620646959845,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,Supracalcarine Cortex,0,0,,,,,,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,,143000,13
EleutherAI/pythia-6.9b-deduped,Pythia-6.9B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,46415.89,Occipital Pole,0,0,,,,,,EleutherAI_pythia-6.9b-deduped,6900000000.0,6.9,9.838849090737256,,143000,13
