model_id,model_label,revision,step,tokens_seen,lang,subject,layer,best_alpha,roi,mean_pearson,std_pearson,n_voxels,model_dir,n_params,n_params_b,log10_n_params
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,15,52369.68,BA47,0.4608959868582523,0.0300708456439186,68,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,15,52369.68,TP,0.4570063280810421,0.0482610280892636,32,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,15,52369.68,aSTS,0.4375652699790743,0.0300811812738569,40,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,15,52369.68,pSTS,0.4525147309071357,0.0486223844005786,53,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,16,46415.89,AG_TPJ,0.4758428037236242,0.0412028609981074,56,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,16,46415.89,BA44,0.476129668640329,0.0446849452094617,37,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,16,46415.89,BA45,0.5264450726911604,0.0526588451417996,50,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,16,46415.89,BA47,0.4622267539247801,0.029769902116023,68,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,16,46415.89,TP,0.4591035397125472,0.0488465530551737,32,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,16,46415.89,aSTS,0.4407596546790702,0.0297787190580889,40,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,16,46415.89,pSTS,0.456256970730543,0.0496199984770933,53,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,17,46415.89,AG_TPJ,0.4730318912421211,0.0426407605626754,56,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,17,46415.89,BA44,0.4785935839127316,0.0429378165358178,37,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,17,46415.89,BA45,0.5285605238794524,0.051335318815639,50,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,17,46415.89,BA47,0.4660726662146897,0.0286454486067965,68,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,17,46415.89,TP,0.4563560203782757,0.0497635095349054,32,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,17,46415.89,aSTS,0.440975754366224,0.0317770365776581,40,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,17,46415.89,pSTS,0.4561102447029971,0.0514318884946112,53,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,18,46415.89,AG_TPJ,0.4682831284833168,0.0415082334369244,56,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,18,46415.89,BA44,0.4732829185423501,0.0432751813430731,37,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,18,46415.89,BA45,0.5236796182251479,0.0512452934496322,50,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,18,46415.89,BA47,0.4587542824012424,0.0287285264378929,68,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,18,46415.89,TP,0.4535456247630643,0.0493459131190717,32,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,18,46415.89,aSTS,0.4385008696723975,0.0291738806426339,40,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,18,46415.89,pSTS,0.4527497896603901,0.0497383868006701,53,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,19,46415.89,AG_TPJ,0.4625951737020407,0.0425383838489237,56,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,19,46415.89,BA44,0.4692442258410083,0.0430764425423247,37,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,19,46415.89,BA45,0.5221694769484806,0.0510723053691453,50,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,19,46415.89,BA47,0.4562156836552148,0.0296980544778337,68,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,19,46415.89,TP,0.4495510780313115,0.0491147096734151,32,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,19,46415.89,aSTS,0.437233307487918,0.0296098099758904,40,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,19,46415.89,pSTS,0.4472806876100568,0.0495893147492053,53,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,20,46415.89,AG_TPJ,0.4581758126325844,0.0428617009377849,56,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,20,46415.89,BA44,0.4674795930153663,0.0423091497838065,37,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,20,46415.89,BA45,0.517615290000036,0.0531765496991469,50,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,20,46415.89,BA47,0.451988940052621,0.0298356122412858,68,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,20,46415.89,TP,0.4435398599992504,0.0501795603319914,32,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,20,46415.89,aSTS,0.430438179571694,0.0287635981750651,40,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,20,46415.89,pSTS,0.4427605520508379,0.0479826107946987,53,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,21,46415.89,AG_TPJ,0.4551733780373259,0.0431646668746527,56,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,21,46415.89,BA44,0.4643010808713258,0.0421551882454609,37,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,21,46415.89,BA45,0.5142467733354172,0.0537762003831633,50,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,21,46415.89,BA47,0.4477832969368859,0.0303695179117833,68,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,21,46415.89,TP,0.4397301383496884,0.0498617585232743,32,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,21,46415.89,aSTS,0.4274783790331984,0.0286332321761185,40,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,21,46415.89,pSTS,0.4375058463960383,0.0483961715101029,53,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,22,46415.89,AG_TPJ,0.445484223895593,0.0437600725946912,56,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,22,46415.89,BA44,0.4616271261512653,0.0413505136874079,37,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,22,46415.89,BA45,0.5101844077196075,0.054738051169387,50,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,22,46415.89,BA47,0.4435866096576006,0.0309111183772982,68,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,22,46415.89,TP,0.4351664476346945,0.0503159998051052,32,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,22,46415.89,aSTS,0.4198086649401024,0.0290726218017323,40,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,22,46415.89,pSTS,0.4301061136722006,0.047320550532916,53,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,23,46415.89,AG_TPJ,0.4408354626721071,0.0432591311984266,56,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,23,46415.89,BA44,0.4551832671520946,0.0416841639545246,37,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,23,46415.89,BA45,0.506733608627781,0.0551160539839179,50,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,23,46415.89,BA47,0.4384128178455864,0.0322257837180785,68,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,23,46415.89,TP,0.4322308561205064,0.0508460930804046,32,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,23,46415.89,aSTS,0.4160579451649579,0.030280825104014,40,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,23,46415.89,pSTS,0.4238430709716135,0.0473951929117165,53,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,24,46415.89,AG_TPJ,0.4358403655116357,0.0438385381117679,56,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,24,46415.89,BA44,0.4536487194461372,0.0423842027332976,37,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,24,46415.89,BA45,0.5047249543480261,0.0551002882296039,50,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,24,46415.89,BA47,0.4357362213848364,0.032341647560518,68,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,24,46415.89,TP,0.4295159685948047,0.0507481212681384,32,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,24,46415.89,aSTS,0.4143330431619135,0.0286588332233928,40,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,24,46415.89,pSTS,0.4234113309784336,0.0475704938936615,53,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,25,46415.89,AG_TPJ,0.4312254686423172,0.0437852488342219,56,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,25,46415.89,BA44,0.4522963674752193,0.0419140092199381,37,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,25,46415.89,BA45,0.5032217738834333,0.0549390181056926,50,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,25,46415.89,BA47,0.4332098279366875,0.0325579557520323,68,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,25,46415.89,TP,0.4281050936507701,0.0505960493409625,32,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,25,46415.89,aSTS,0.4128912640600459,0.0288848191722703,40,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,25,46415.89,pSTS,0.4212461502713024,0.047527626446142,53,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,26,46415.89,AG_TPJ,0.4265888228517981,0.0451358533050992,56,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,26,46415.89,BA44,0.4479445898003109,0.0420259655377443,37,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,26,46415.89,BA45,0.4987708731498179,0.0552030886221226,50,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,26,46415.89,BA47,0.4274934591042783,0.0333725897746857,68,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,26,46415.89,TP,0.4246785611778555,0.0501318021754324,32,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,26,46415.89,aSTS,0.4102215782707064,0.0293769214101252,40,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,26,46415.89,pSTS,0.415293949188693,0.0471900463298472,53,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,27,46415.89,AG_TPJ,0.4192486011068728,0.0461731131212793,56,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,27,46415.89,BA44,0.4446525364344191,0.0423291743299715,37,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,27,46415.89,BA45,0.4937679456347901,0.0558657925457022,50,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,27,46415.89,BA47,0.4238354193954516,0.0337414076398474,68,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,27,46415.89,TP,0.4209539901398657,0.0505430221987421,32,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,27,46415.89,aSTS,0.4028362070976908,0.0299293749303426,40,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,27,46415.89,pSTS,0.4089676596357144,0.0481182730314413,53,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,28,46415.89,AG_TPJ,0.4150318158056671,0.0470937117889874,56,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,28,46415.89,BA44,0.4413275164513083,0.042370812626754,37,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,28,46415.89,BA45,0.4909041904391802,0.0560544290301729,50,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,28,46415.89,BA47,0.4204471742217429,0.0343909130917149,68,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,28,46415.89,TP,0.4206356212116194,0.0500680148670964,32,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,28,46415.89,aSTS,0.4006524107539034,0.0314206668676645,40,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,28,46415.89,pSTS,0.4058537544372915,0.048658990568506,53,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,29,46415.89,AG_TPJ,0.4081369075808253,0.0492534423763645,56,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,29,46415.89,BA44,0.436485877077529,0.0428352212749809,37,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,29,46415.89,BA45,0.4858752108613307,0.056049339827389,50,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,29,46415.89,BA47,0.415721332624641,0.034616505556241,68,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,29,46415.89,TP,0.4171882219727065,0.050227102281064,32,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,29,46415.89,aSTS,0.3953078238074105,0.0322564104771174,40,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,29,46415.89,pSTS,0.4004030021643026,0.0499890434375254,53,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,30,46415.89,AG_TPJ,0.4027893379434649,0.0489199813516528,56,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,30,46415.89,BA44,0.4329390717740726,0.042934897695109,37,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,30,46415.89,BA45,0.4818374961970063,0.056260714434473,50,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,30,46415.89,BA47,0.4122243873192942,0.034637381088486,68,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,30,46415.89,TP,0.4147518545746892,0.0499878945773343,32,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,30,46415.89,aSTS,0.391108695330708,0.0323264582808712,40,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,30,46415.89,pSTS,0.3962055637849555,0.050147685534071,53,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,31,46415.89,AG_TPJ,0.3995793173508312,0.0492870579924754,56,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,31,46415.89,BA44,0.4323743942334729,0.042619738905857,37,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,31,46415.89,BA45,0.4806756518622477,0.0561585224793683,50,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,31,46415.89,BA47,0.4094981642014519,0.0351903868263982,68,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,31,46415.89,TP,0.4145447085495684,0.0495800910036575,32,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625
